//SoMachine Online Variables Export V1.0
//Important: Please do not remove or change Application CodeId and DataId Guids from this file. If you modify this file make sure it respects the syntax variable name and value separated by a semicolon
//ApplicationDataIdGuid;46d22f1b-0000-0000-0000-000000000000
//ApplicationCodeIdGuid;bb45e593-0000-0000-0000-000000000000

//Variable;//Online Value;

IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[9].wIecAddressBitOffset;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[9].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[9].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[9].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[10].wParameterBitOffset;10;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[10].wIecAddressBitOffset;2;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[10].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[10].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[10].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[11].wParameterBitOffset;11;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[11].wIecAddressBitOffset;3;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[11].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[11].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[11].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[12].wParameterBitOffset;12;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[12].wIecAddressBitOffset;4;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[12].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[12].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[12].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[13].wParameterBitOffset;13;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[13].wIecAddressBitOffset;5;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[13].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[13].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[13].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[14].wParameterBitOffset;14;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[14].wIecAddressBitOffset;6;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[14].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[14].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[14].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[15].wParameterBitOffset;15;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[15].wIecAddressBitOffset;7;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[15].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[15].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[15].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[16].wParameterBitOffset;16;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[16].wIecAddressBitOffset;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[16].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[16].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[16].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[17].wParameterBitOffset;17;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[17].wIecAddressBitOffset;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[17].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[17].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[17].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[18].wParameterBitOffset;18;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[18].wIecAddressBitOffset;2;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[18].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[18].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[18].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[19].wParameterBitOffset;19;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[19].wIecAddressBitOffset;3;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[19].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[19].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[19].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[20].wParameterBitOffset;20;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[20].wIecAddressBitOffset;4;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[20].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[20].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[20].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[21].wParameterBitOffset;21;
